ENERO 22,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS
BLANCO,"0,11","0,15","15,90","1,36","6.850,81","5.046,25","0,11","0,16","10,34","1,50","1.136,26","757,29","0,11","0,22","8,79","1,93","286,45","148,36","0,10","0,19","14,23","1,85","200,80","108,39","0,05","0,09","10,20","1,72","437,25","254,44","0,09","0,11","19,62","1,20","151,03","125,73","0,15","0,17","24,83","1,14","1.448,32","1.275,27","0,10","0,14","17,30","1,34","891,47","666,29","0,10","0,14","19,98","1,31","288,30","219,33","0,10","0,10","20,05","1,00","118,71","118,25","0,08","0,08","11,86","1,07","196,91","183,50","0,15","0,21","18,81","1,40","572,42","409,89","0,13","0,14","16,20","1,04","151,12","144,79","0,24","0,32","12,16","1,31","174,68","133,21","0,08","0,10","11,87","1,15","207,94","180,82","0,13","0,13","12,24","1,00","42,92","42,98","0,05","0,12","6,97","2,56","70,80","27,65","0,11","0,21","18,83","1,90","475,44","250,06"
ROSADO,"0,01","0,01","0,62","1,36","691,05","507,36","0,03","0,04","0,86","1,33","281,06","211,10","0,01","0,01","0,70","1,35","10,12","7,49","0,02","0,02","1,36","1,00","21,06","21,04","0,02","0,02","1,10","1,14","104,65","92,11","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,58","2,10","70,14","33,37","0,01","0,01","0,15","1,36","46,04","33,91","0,00","0,00","0,63","1,59","9,67","6,06","0,03","0,02","1,96","0,91","28,96","31,67","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,35","1,67","9,39","5,62","0,00","0,01","0,98","3,00","7,36","2,45","0,04","0,07","1,08","1,58","37,95","23,94","0,02","0,03","1,58","1,67","64,64","38,60","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
OT.VINOS SIN DOP/IG,"0,00","0,01","0,58","4,28","427,65","99,89","0,00","0,02","0,98","4,45","152,89","34,36","0,00","0,01","0,51","4,32","9,86","2,28","0,01","0,05","3,75","4,80","56,48","11,77","0,00","0,00","0,24","4,98","23,80","4,77","0,00","0,02","1,54","3,87","22,95","5,93","0,00","0,01","0,53","4,03","62,20","15,45","0,00","0,00","0,16","3,87","16,57","4,29","0,00","0,00","0,40","3,87","7,32","1,89","0,00","0,01","0,54","4,80","8,04","1,68","0,00","0,01","0,56","3,87","15,33","3,96","0,00","0,00","0,00",,"0,00","0,00","0,01","0,04","1,74","3,87","44,18","11,43","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,17","3,87","8,04","2,08","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
BEBIDAS DERIVADAS VI,"0,08","0,18","6,23","2,39","8.374,05","3.507,97","0,10","0,28","8,35","2,80","1.964,76","701,09","0,07","0,22","9,07","2,99","279,57","93,40","0,07","0,15","6,24","2,23","160,62","71,90","0,08","0,14","4,45","1,79","700,98","390,78","0,09","0,14","8,81","1,50","188,62","125,65","0,05","0,08","4,46","1,45","696,03","480,85","0,12","0,24","7,65","2,09","1.557,51","744,06","0,08","0,11","5,48","1,43","227,08","159,11","0,10","0,14","6,18","1,47","164,52","112,05","0,06","0,20","6,39","3,24","473,88","146,21","0,08","0,32","8,01","3,83","874,44","228,51","0,04","0,20","5,65","4,91","212,32","43,24","0,05","0,14","4,08","2,93","78,33","26,76","0,07","0,34","8,90","4,78","723,30","151,41","0,05","0,11","8,21","2,32","35,40","15,23","0,03","0,05","3,60","1,76","26,73","15,22","0,00","0,00","0,29","4,00","9,94","2,49"
VERMOUT,"0,03","0,14","4,04","4,18","6.633,73","1.587,93","0,07","0,25","6,66","3,82","1.774,73","464,26","0,05","0,19","7,38","3,78","248,07","65,55","0,03","0,12","5,26","4,39","133,69","30,44","0,03","0,08","2,07","2,85","419,88","147,46","0,03","0,08","5,02","3,25","115,45","35,47","0,01","0,04","1,57","4,16","317,66","76,37","0,04","0,17","4,31","4,27","1.106,96","259,50","0,01","0,06","2,15","4,52","131,32","29,04","0,03","0,09","3,53","2,76","109,08","39,50","0,03","0,17","4,88","5,37","423,50","78,81","0,06","0,30","5,52","5,34","821,36","153,71","0,03","0,19","5,00","5,84","206,83","35,41","0,04","0,14","3,46","3,13","76,54","24,43","0,06","0,32","7,70","5,57","681,23","122,23","0,05","0,11","8,21","2,32","35,40","15,23","0,01","0,04","1,78","2,75","22,08","8,03","0,00","0,00","0,29","4,00","9,94","2,49"
CERVEZAS,"1,45","2,06","41,93","1,43","95.863,36","67.213,08","1,37","2,23","41,66","1,63","15.752,24","9.635,72","1,08","1,82","40,80","1,69","2.356,50","1.393,82","1,57","2,38","42,05","1,52","2.571,41","1.694,50","1,41","1,90","45,81","1,35","9.626,55","7.118,32","2,03","2,84","49,73","1,40","3.914,32","2.796,27","1,76","2,20","47,15","1,25","19.319,07","15.458,51","1,63","2,49","44,78","1,53","16.072,53","10.518,70","1,44","1,79","41,14","1,24","3.792,27","3.048,19","1,53","1,92","42,85","1,25","2.224,12","1.779,17","1,17","1,66","28,72","1,41","4.013,71","2.847,16","1,13","1,80","36,57","1,60","4.918,56","3.078,95","0,95","1,43","40,49","1,51","1.547,11","1.023,50","0,77","1,08","30,27","1,40","594,23","425,46","1,46","2,26","36,91","1,55","4.819,71","3.117,35","1,05","1,58","40,25","1,50","502,63","334,81","1,13","1,73","34,72","1,53","983,16","642,77","1,03","1,27","35,11","1,24","2.855,26","2.299,90"
CERVEZA CON ALCOHOL,"1,24","1,76","35,71","1,42","81.708,44","57.406,80","1,17","1,94","35,85","1,66","13.703,15","8.254,63","0,96","1,64","33,94","1,71","2.124,14","1.243,68","1,36","2,09","36,01","1,53","2.260,32","1.473,12","1,17","1,56","40,15","1,33","7.883,60","5.916,79","1,73","2,43","42,23","1,41","3.350,74","2.376,03","1,51","1,88","40,56","1,25","16.501,71","13.223,22","1,41","2,14","38,04","1,52","13.830,32","9.098,73","1,29","1,59","35,22","1,23","3.370,81","2.736,32","1,33","1,61","35,91","1,21","1.873,51","1.548,44","1,03","1,41","24,06","1,38","3.429,29","2.485,19","0,92","1,45","29,69","1,58","3.978,40","2.515,20","0,75","1,12","32,51","1,49","1.210,75","814,09","0,67","0,96","26,52","1,42","526,72","371,00","1,17","1,86","29,31","1,59","3.974,13","2.502,79","0,80","1,17","35,67","1,46","374,68","256,17","1,08","1,64","30,74","1,51","928,06","613,69","0,88","1,07","30,10","1,21","2.388,14","1.977,72"
CERVEZA SIN ALCOHOL,"0,21","0,30","11,58","1,44","14.154,92","9.806,28","0,20","0,29","11,97","1,48","2.049,09","1.381,09","0,12","0,18","10,10","1,55","232,36","150,14","0,20","0,29","12,78","1,41","311,10","221,38","0,24","0,34","11,55","1,45","1.742,95","1.201,53","0,31","0,41","16,75","1,34","563,58","420,23","0,26","0,32","12,49","1,26","2.817,36","2.235,29","0,22","0,35","12,67","1,58","2.242,21","1.419,97","0,15","0,20","10,71","1,35","421,46","311,87","0,20","0,30","13,63","1,52","350,61","230,74","0,15","0,24","8,69","1,61","584,42","361,97","0,21","0,34","11,30","1,67","940,16","563,75","0,19","0,31","12,60","1,61","336,36","209,41","0,10","0,12","6,16","1,24","67,52","54,46","0,29","0,40","10,44","1,38","845,58","614,57","0,25","0,40","8,50","1,63","127,95","78,64","0,05","0,10","5,93","1,89","55,10","29,08","0,14","0,21","9,09","1,45","467,12","322,18"
CERVEZA ARTESANALES,"0,00","0,00","0,20","3,07","127,23","41,47","0,00","0,00","0,19","4,24","16,12","3,80","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,51","3,30","2,48","0,75","0,00","0,00","0,35","3,70","11,09","3,00","0,01","0,01","0,75","1,85","20,39","11,05","0,00","0,00","0,25","4,93","28,10","5,70","0,00","0,00","0,25","4,66","20,95","4,50","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,02","0,04","0,83","1,87","22,10","11,84","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","1,04","7,21","6,00","0,83","0,00","0,00","0,00",,"0,00","0,00"
SIDRAS,"0,03","0,08","4,58","2,64","3.746,04","1.417,27","0,01","0,04","2,30","2,65","259,43","97,88","0,03","0,09","3,87","3,07","121,41","39,52","0,03","0,09","5,19","2,89","92,86","32,08","0,04","0,10","6,47","2,39","516,63","216,24","0,04","0,11","6,26","2,43","144,65","59,42","0,03","0,08","3,41","2,91","709,32","243,54","0,03","0,07","4,89","2,81","459,73","163,65","0,02","0,06","5,35","2,77","131,03","47,22","0,06","0,15","4,15","2,40","174,62","72,87","0,03","0,10","5,76","2,99","242,91","81,19","0,05","0,12","6,76","2,71","335,08","123,82","0,04","0,11","7,49","2,53","117,95","46,63","0,02","0,04","2,09","1,94","19,74","10,18","0,04","0,07","4,07","1,78","157,63","88,68","0,02","0,05","2,06","2,71","17,09","6,30","0,02","0,04","3,49","2,60","22,62","8,71","0,04","0,10","7,22","2,82","223,35","79,32"
T.BEBIDAS ESPIRITUOSA,"0,06","0,61","9,66","10,96","28.182,31","2.570,36","0,08","0,96","13,04","11,38","6.742,28","592,45","0,06","0,79","11,05","13,37","1.028,41","76,93","0,09","0,89","18,23","10,29","960,47","93,31","0,06","0,53","9,33","9,01","2.666,28","295,80","0,02","0,28","6,07","11,74","385,87","32,88","0,05","0,59","9,84","10,80","5.197,20","481,04","0,03","0,40","7,31","11,58","2.564,34","221,53","0,05","0,52","9,99","10,99","1.091,47","99,29","0,04","0,40","8,01","11,24","464,18","41,28","0,05","0,59","8,55","12,31","1.427,48","115,94","0,06","0,67","8,92","10,95","1.843,74","168,44","0,06","0,56","11,34","9,31","600,36","64,51","0,08","1,09","9,19","13,03","598,19","45,92","0,05","0,57","9,08","12,37","1.223,25","98,89","0,06","0,38","6,98","6,74","122,44","18,16","0,03","0,35","7,26","10,41","198,42","19,06","0,05","0,48","6,40","10,18","1.067,93","104,94"
BRANDY,"0,01","0,07","1,75","9,72","3.229,37","332,17","0,02","0,16","3,21","10,35","1.101,58","106,39","0,01","0,15","2,24","16,69","189,88","11,38","0,01","0,05","1,08","8,25","55,51","6,73","0,01","0,07","2,29","7,69","369,56","48,04","0,01","0,08","2,25","12,18","115,86","9,51","0,00","0,03","0,91","9,30","269,76","29,01","0,00","0,01","0,24","10,35","62,87","6,07","0,01","0,06","2,35","8,61","124,19","14,43","0,00","0,01","0,44","13,86","15,51","1,12","0,01","0,07","1,44","8,45","176,75","20,92","0,02","0,17","3,62","10,13","456,36","45,06","0,01","0,08","2,46","7,67","87,98","11,47","0,00","0,03","1,17","8,13","15,10","1,86","0,00","0,03","1,27","8,06","69,52","8,63","0,01","0,07","3,41","8,00","22,74","2,84","0,01","0,12","2,59","11,49","65,66","5,72","0,00","0,01","0,45","10,20","30,53","2,99"
WHISKY,"0,01","0,15","2,14","12,69","6.932,25","546,20","0,02","0,21","3,26","14,01","1.485,68","106,04","0,02","0,22","2,90","14,13","279,47","19,78","0,01","0,20","3,73","13,43","212,06","15,78","0,01","0,12","2,13","10,45","611,48","58,53","0,00","0,03","0,59","8,99","47,74","5,31","0,02","0,17","2,41","11,16","1.510,25","135,27","0,01","0,10","2,00","13,46","649,36","48,25","0,01","0,18","3,26","15,18","385,37","25,38","0,01","0,15","2,50","13,57","169,70","12,50","0,01","0,19","2,81","17,38","451,14","25,96","0,01","0,11","0,94","12,21","297,96","24,41","0,01","0,12","1,55","11,31","133,19","11,78","0,01","0,17","1,81","16,70","93,66","5,61","0,01","0,14","0,81","17,82","300,87","16,88","0,00","0,03","0,85","14,27","9,75","0,68","0,00","0,04","0,79","14,64","20,62","1,41","0,01","0,12","0,76","8,40","273,93","32,63"
GINEBRA,"0,01","0,10","1,22","13,12","4.554,52","347,26","0,01","0,18","1,54","13,21","1.244,89","94,23","0,01","0,08","0,89","13,94","108,86","7,81","0,01","0,09","2,17","12,46","98,38","7,89","0,01","0,07","0,81","12,45","336,30","27,01","0,00","0,02","0,38","20,70","27,23","1,32","0,01","0,12","1,49","11,92","1.080,96","90,72","0,01","0,08","1,34","14,65","497,44","33,96","0,00","0,05","0,88","18,04","103,37","5,73","0,01","0,10","2,38","13,54","121,74","8,99","0,01","0,11","0,97","15,08","257,11","17,05","0,00","0,05","0,53","17,33","148,19","8,55","0,01","0,14","2,37","12,33","151,32","12,27","0,01","0,11","2,23","12,38","61,98","5,01","0,00","0,03","0,89","13,90","73,73","5,30","0,00","0,00","0,00",,"0,00","0,00","0,01","0,10","2,13","12,64","58,32","4,61","0,01","0,08","0,66","10,99","184,71","16,81"
RON,"0,01","0,07","1,18","14,01","3.381,32","241,29","0,01","0,12","1,51","14,74","860,09","58,37","0,00","0,01","0,25","20,00","17,78","0,89","0,01","0,20","3,85","15,60","219,67","14,08","0,01","0,07","1,13","11,55","357,03","30,91","0,00","0,03","0,87","14,49","48,10","3,32","0,01","0,10","1,72","14,90","892,62","59,93","0,00","0,03","0,42","14,02","188,90","13,47","0,00","0,03","0,76","16,69","73,84","4,42","0,01","0,05","1,00","8,11","60,47","7,45","0,00","0,05","0,76","13,95","122,92","8,81","0,00","0,06","0,70","17,21","158,45","9,21","0,00","0,00","0,00",,"0,00","0,00","0,02","0,25","4,93","10,10","136,91","13,56","0,00","0,06","1,29","14,75","128,00","8,68","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,05","1,21","14,22","116,52","8,19"
ANIS,"0,00","0,03","0,96","7,40","1.608,60","217,52","0,01","0,05","1,23","6,70","385,71","57,61","0,00","0,00","0,00",,"0,00","0,00","0,01","0,09","2,93","7,52","95,79","12,75","0,00","0,02","0,39","6,08","96,76","15,91","0,00","0,07","1,86","15,84","95,60","6,03","0,01","0,05","1,74","7,54","431,89","57,25","0,00","0,02","0,70","7,16","142,99","19,98","0,00","0,01","0,57","9,31","28,86","3,10","0,00","0,01","0,37","9,71","12,84","1,32","0,00","0,00","0,00",,"0,00","0,00","0,01","0,04","0,48","6,35","115,11","18,13","0,01","0,10","3,10","8,44","103,02","12,21","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,02","0,11","1,43","6,22","35,35","5,69","0,01","0,03","1,29","5,85","17,47","2,99","0,00","0,02","0,83","10,34","47,22","4,57"
OTR.BEB.ESPIRITUOSAS,"0,02","0,18","4,18","9,57","8.476,25","885,92","0,02","0,24","4,80","9,80","1.664,34","169,82","0,03","0,33","6,36","11,66","432,42","37,08","0,03","0,26","8,15","7,74","279,06","36,07","0,02","0,18","4,23","7,76","895,14","115,40","0,01","0,04","1,36","6,95","51,34","7,39","0,01","0,12","3,82","9,29","1.011,71","108,87","0,02","0,16","3,88","10,25","1.022,79","99,80","0,02","0,18","3,77","8,13","375,84","46,21","0,01","0,07","2,34","8,48","83,91","9,89","0,02","0,17","3,74","9,71","419,55","43,20","0,02","0,24","3,95","10,58","667,67","63,09","0,02","0,12","3,21","7,44","124,85","16,78","0,04","0,53","3,47","14,61","290,54","19,88","0,03","0,30","6,18","10,96","651,13","59,40","0,03","0,17","3,58","6,10","54,61","8,95","0,01","0,06","2,76","8,38","36,36","4,34","0,02","0,19","4,01","10,44","415,01","39,75"
VINAGRE,"0,07","0,09","16,44","1,28","4.092,62","3.191,38","0,07","0,12","18,40","1,61","851,83","528,10","0,08","0,10","16,40","1,35","135,62","100,31","0,05","0,07","12,99","1,42","76,53","53,98","0,08","0,09","19,76","1,07","458,24","426,50","0,05","0,08","12,76","1,58","105,64","66,77","0,06","0,06","14,45","1,04","502,15","484,06","0,06","0,06","13,92","1,13","414,52","367,19","0,06","0,06","15,80","1,01","132,76","131,70","0,04","0,04","12,49","0,92","45,70","49,91","0,09","0,12","21,64","1,35","294,46","217,52","0,09","0,12","13,54","1,25","315,79","251,80","0,08","0,11","24,48","1,34","118,57","88,72","0,03","0,05","11,39","1,71","26,69","15,60","0,09","0,15","17,97","1,73","318,85","183,98","0,12","0,17","18,30","1,48","55,24","37,29","0,10","0,09","21,61","0,91","53,36","58,76","0,06","0,08","14,28","1,44","186,66","129,19"
VINAGRE DE VINO,"0,05","0,03","9,30","0,67","1.401,90","2.091,89","0,05","0,03","10,08","0,66","225,28","343,95","0,05","0,03","8,98","0,58","39,93","68,57","0,04","0,03","10,53","0,79","35,00","44,37","0,05","0,03","11,07","0,56","150,57","270,39","0,03","0,02","6,78","0,69","30,34","44,13","0,03","0,03","8,84","0,77","233,51","301,88","0,03","0,02","7,69","0,72","160,59","223,02","0,05","0,03","11,32","0,54","58,33","107,68","0,03","0,02","6,56","0,60","19,53","32,63","0,06","0,04","11,65","0,67","89,29","134,22","0,07","0,05","6,99","0,68","124,06","181,20","0,05","0,03","12,82","0,53","30,90","58,48","0,02","0,01","6,65","0,65","8,19","12,58","0,05","0,04","8,44","0,76","80,98","106,48","0,09","0,07","8,70","0,74","21,31","28,61","0,08","0,04","14,33","0,53","23,69","44,56","0,04","0,03","7,64","0,79","70,40","89,16"
VINAGRE BALSAMICO,"0,01","0,04","4,27","6,13","1.860,16","303,31","0,01","0,07","6,33","6,50","484,24","74,46","0,01","0,06","5,92","5,80","74,09","12,77","0,00","0,02","2,38","5,96","21,17","3,55","0,01","0,05","4,98","6,61","228,16","34,51","0,01","0,04","3,96","5,52","58,34","10,57","0,00","0,02","2,50","5,16","154,70","29,97","0,00","0,03","3,32","5,83","167,13","28,68","0,00","0,03","3,55","6,92","58,35","8,43","0,00","0,01","2,79","4,91","16,02","3,26","0,01","0,06","6,02","6,02","141,08","23,42","0,01","0,05","4,16","6,56","137,81","20,99","0,01","0,04","5,81","5,77","43,38","7,52","0,01","0,03","4,74","6,12","18,50","3,02","0,01","0,07","4,30","6,30","152,93","24,27","0,00","0,02","3,62","5,09","7,03","1,38","0,01","0,04","3,34","5,54","20,13","3,64","0,01","0,03","3,51","5,99","77,10","12,87"
OTROS VINAGRES,"0,02","0,02","4,10","1,04","830,56","796,18","0,02","0,02","3,68","1,30","142,31","109,69","0,01","0,02","3,17","1,14","21,60","18,97","0,01","0,02","1,60","3,36","20,37","6,06","0,02","0,02","4,82","0,65","79,50","121,60","0,01","0,01","2,74","1,41","16,97","12,07","0,02","0,01","3,94","0,75","113,94","152,22","0,02","0,01","3,80","0,75","86,81","115,50","0,01","0,01","2,17","1,03","16,07","15,60","0,01","0,01","3,66","0,72","10,15","14,02","0,02","0,03","5,79","1,07","64,10","59,87","0,02","0,02","4,42","1,09","53,91","49,61","0,02","0,04","6,77","1,95","44,29","22,73","0,00","0,00","0,00",,"0,00","0,00","0,02","0,04","6,24","1,60","84,93","53,23","0,02","0,08","7,81","3,69","26,90","7,29","0,02","0,02","4,49","0,90","9,55","10,56","0,01","0,02","4,09","1,44","39,16","27,17"
TOTAL ZUMO Y NECTAR,"0,49","0,56","29,95","1,14","26.045,03","22.750,26","0,57","0,74","32,86","1,28","5.203,58","4.054,09","0,49","0,49","28,77","1,00","640,38","638,68","0,52","0,66","32,21","1,27","716,03","561,85","0,40","0,45","27,13","1,14","2.276,25","2.001,73","0,53","0,53","26,87","1,01","731,47","724,18","0,47","0,49","31,68","1,04","4.275,16","4.126,10","0,45","0,51","27,86","1,13","3.282,02","2.904,34","0,40","0,46","29,67","1,13","970,37","856,01","0,32","0,32","24,22","1,02","375,91","369,22","0,58","0,62","30,45","1,07","1.500,49","1.396,43","0,45","0,60","29,10","1,34","1.639,68","1.227,99","0,44","0,52","26,21","1,17","560,07","478,73","0,58","0,70","35,68","1,21","388,14","320,26","0,42","0,58","26,07","1,37","1.234,29","899,38","0,57","0,82","30,39","1,44","260,27","181,06","0,70","0,65","24,82","0,93","367,51","394,24","0,72","0,72","37,62","1,00","1.623,41","1.615,97"
ZUMO FRUTA REFRI/EXP,"0,13","0,20","10,42","1,59","9.339,75","5.875,06","0,16","0,25","11,51","1,60","1.791,13","1.118,14","0,10","0,12","9,82","1,22","154,50","126,86","0,09","0,16","10,01","1,74","177,77","102,29","0,09","0,15","7,71","1,74","784,01","450,81","0,08","0,12","6,91","1,45","159,70","110,34","0,09","0,14","10,08","1,53","1.269,22","829,89","0,16","0,25","12,19","1,51","1.603,31","1.063,06","0,11","0,17","10,17","1,51","356,75","236,70","0,09","0,12","7,27","1,44","144,04","100,17","0,19","0,27","10,92","1,41","645,78","456,40","0,13","0,21","10,73","1,64","565,64","345,59","0,09","0,15","7,85","1,60","160,51","100,39","0,25","0,38","19,46","1,50","210,64","140,26","0,14","0,27","11,14","2,02","583,78","289,66","0,17","0,31","11,27","1,77","98,87","55,73","0,12","0,21","5,24","1,75","118,24","67,71","0,13","0,23","12,01","1,84","515,87","281,07"
ZUMO CONCENTRADO,"0,11","0,10","9,30","0,86","4.562,78","5.297,90","0,13","0,12","10,06","0,92","844,04","919,88","0,14","0,12","9,16","0,87","154,20","176,29","0,24","0,23","12,70","0,97","249,58","257,29","0,09","0,08","7,74","0,87","381,85","436,72","0,12","0,13","10,76","1,11","181,18","162,96","0,14","0,11","11,15","0,80","1.000,50","1.247,87","0,08","0,07","7,45","0,86","439,52","512,48","0,10","0,08","9,83","0,85","172,28","203,80","0,06","0,05","8,47","0,83","61,57","74,27","0,09","0,07","8,00","0,82","174,44","213,32","0,07","0,05","7,97","0,81","145,32","179,22","0,12","0,12","8,82","0,97","130,73","134,28","0,14","0,11","11,39","0,79","60,29","75,87","0,10","0,09","8,75","0,93","201,65","215,69","0,07","0,14","7,87","1,88","44,95","23,92","0,28","0,19","7,47","0,67","106,06","158,30","0,14","0,10","11,20","0,70","214,64","305,75"
Z.C.NARANJA Y MEZCL,"0,01","0,01","0,98","1,04","519,92","500,47","0,02","0,03","1,97","1,27","212,92","167,63","0,01","0,01","0,50","1,13","8,95","7,94","0,01","0,01","0,75","0,73","9,36","12,89","0,01","0,01","0,61","0,82","28,13","34,20","0,01","0,01","0,79","0,96","12,43","12,99","0,01","0,00","0,59","0,80","43,44","54,29","0,01","0,01","1,06","0,80","41,90","52,57","0,02","0,02","2,09","0,85","38,78","45,67","0,00","0,00","0,41","1,04","4,18","4,01","0,02","0,02","1,13","0,97","38,52","39,76","0,00","0,00","0,24","0,73","2,86","3,92","0,01","0,02","0,86","1,79","24,85","13,92","0,01","0,01","0,29","0,73","2,87","3,95","0,02","0,02","1,47","1,16","44,78","38,48","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,38","0,72","5,95","8,25"
Z.C.MELOCOTON Y MEZ,"0,03","0,02","2,69","0,80","1.038,91","1.292,71","0,04","0,03","3,14","0,80","205,36","257,18","0,04","0,03","4,09","0,88","43,98","50,23","0,08","0,06","3,97","0,73","66,07","90,96","0,01","0,01","0,80","0,93","31,47","33,94","0,04","0,03","2,21","0,71","38,91","54,86","0,04","0,03","3,54","0,84","287,74","341,58","0,01","0,01","1,77","0,77","65,72","85,52","0,01","0,01","2,17","0,76","17,33","22,96","0,01","0,01","2,57","0,84","12,05","14,32","0,03","0,02","3,24","0,78","48,65","62,20","0,02","0,02","3,47","0,81","54,48","67,08","0,03","0,03","2,60","1,06","33,17","31,31","0,00","0,00","0,00",,"0,00","0,00","0,03","0,02","2,79","0,80","42,95","53,48","0,01","0,01","3,52","0,74","3,27","4,44","0,04","0,03","4,07","0,80","16,14","20,28","0,05","0,03","3,36","0,70","71,63","102,37"
Z.C.PIÑA Y MEZCLAS,"0,03","0,02","2,91","0,78","972,71","1.254,20","0,02","0,02","2,74","0,79","118,40","149,14","0,03","0,02","3,22","0,75","31,58","42,37","0,05","0,04","3,53","0,73","40,77","55,77","0,03","0,03","2,42","0,80","136,05","170,63","0,02","0,02","3,40","0,80","20,99","26,15","0,03","0,02","3,62","0,76","212,37","279,74","0,03","0,02","3,36","0,80","157,79","197,43","0,04","0,03","3,86","0,81","59,95","74,21","0,03","0,02","4,71","0,73","23,84","32,47","0,02","0,01","1,42","0,71","28,86","40,43","0,02","0,01","2,40","0,78","38,42","49,27","0,04","0,03","2,98","0,79","31,19","39,26","0,05","0,03","6,11","0,73","18,38","25,12","0,01","0,01","1,36","0,67","20,16","30,15","0,03","0,02","2,93","0,78","6,52","8,33","0,03","0,02","2,66","0,81","13,19","16,32","0,01","0,01","1,72","0,82","14,27","17,41"
