,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS
LECHE DESNATADA,"1,29","1,22","27,73","0,94","56.446,70","59.970,35","1,09","1,05","24,99","0,96","7.433,50","7.715,83","0,98","0,94","22,98","0,95","1.213,05","1.275,56","1,03","0,96","26,39","0,93","1.037,18","1.114,85","1,10","1,06","27,96","0,96","5.349,49","5.565,35","1,09","1,05","30,14","0,96","1.440,52","1.506,92","0,79","0,73","20,87","0,93","6.441,30","6.936,91","1,56","1,43","30,46","0,92","9.204,56","10.050,85","1,25","1,18","29,59","0,94","2.494,66","2.654,88","1,00","0,89","23,45","0,88","1.026,74","1.164,97","1,83","1,70","31,08","0,93","4.116,02","4.436,55","1,90","1,77","35,66","0,93","4.845,26","5.196,41","2,67","2,61","39,80","0,98","2.820,44","2.887,26","1,63","1,54","37,72","0,95","847,47","895,53","1,93","1,87","32,14","0,97","4.001,56","4.119,27","1,68","1,65","35,62","0,98","525,08","537,08","1,83","1,64","30,51","0,89","930,38","1.039,74","1,28","1,21","26,91","0,95","2.719,49","2.872,38"
LECHE SEMIDESNATAD,"2,50","2,38","47,68","0,95","110.664,40","116.157,20","2,20","2,18","46,62","0,99","15.376,68","15.515,77","2,71","2,61","50,20","0,96","3.386,42","3.514,78","1,68","1,69","43,01","1,01","1.831,54","1.815,53","2,33","2,24","46,85","0,96","11.341,01","11.795,79","2,82","2,73","51,74","0,97","3.765,41","3.884,48","2,42","2,26","50,80","0,93","19.806,53","21.224,95","2,67","2,49","48,17","0,94","16.091,55","17.207,86","3,31","3,11","52,70","0,94","6.581,88","7.023,92","3,44","3,13","61,48","0,91","3.634,09","3.989,48","3,11","2,91","50,72","0,94","7.051,73","7.527,91","2,63","2,52","44,80","0,96","6.875,43","7.184,65","2,82","2,69","42,06","0,95","2.904,34","3.045,71","2,33","2,24","32,36","0,96","1.232,71","1.280,76","2,68","2,63","44,61","0,98","5.610,22","5.719,28","1,65","1,56","37,83","0,95","498,20","525,80","2,47","2,36","41,56","0,96","1.340,40","1.398,23","1,56","1,49","40,86","0,95","3.336,32","3.502,30"
LECHE DE CABRA,"0,01","0,02","0,50","1,62","815,46","502,23","0,01","0,02","0,54","1,58","113,20","71,76","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,01","0,02","0,74","1,51","82,77","54,87","0,05","0,08","1,67","1,55","111,07","71,66","0,02","0,03","0,61","1,64","286,34","174,73","0,01","0,01","0,50","1,67","67,42","40,33","0,00","0,00","0,47","1,55","5,05","3,26","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,44","1,67","19,85","11,91","0,01","0,02","0,39","1,97","46,44","23,57","0,00","0,00","0,00",,"0,00","0,00","0,02","0,04","1,02","1,55","20,97","13,53","0,00","0,00","0,23","1,93","3,69","1,91","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,02","0,03","0,44","1,69","58,67","34,71"
LECHE SIN LACTOSA,"0,65","0,67","17,38","1,03","31.297,35","30.392,12","0,79","0,82","18,76","1,04","5.788,87","5.560,15","0,53","0,55","16,69","1,04","709,01","682,00","0,56","0,57","18,52","1,03","619,04","603,48","0,53","0,56","14,88","1,05","2.818,06","2.677,85","0,95","0,99","19,02","1,03","1.357,18","1.312,14","0,59","0,59","17,40","1,01","5.209,67","5.138,71","0,65","0,66","17,84","1,02","4.254,78","4.186,51","0,63","0,62","18,21","0,98","1.316,70","1.338,64","0,66","0,66","20,74","1,00","769,22","768,78","0,69","0,71","17,12","1,02","1.710,41","1.669,28","0,81","0,84","20,43","1,05","2.306,23","2.203,91","0,88","0,94","14,13","1,07","1.015,72","953,29","0,34","0,33","4,22","0,96","179,51","187,63","0,60","0,64","13,10","1,06","1.360,65","1.284,90","0,41","0,44","14,68","1,08","140,07","129,50","0,63","0,67","15,42","1,08","381,72","354,81","0,60","0,61","20,23","1,01","1.360,54","1.340,54"
LECHE ENRIQUECIDA,"0,72","0,72","18,20","1,00","33.578,99","33.550,75","0,72","0,73","16,79","1,02","5.141,71","5.060,85","0,71","0,73","18,50","1,03","946,03","917,44","1,01","0,93","21,16","0,92","1.008,09","1.090,51","0,96","0,99","25,81","1,03","4.990,70","4.847,64","0,94","0,92","23,60","0,99","1.269,95","1.288,73","0,66","0,65","18,90","0,99","5.707,88","5.753,30","0,87","0,83","19,95","0,96","5.385,93","5.599,79","0,77","0,78","21,90","1,01","1.649,09","1.630,79","0,57","0,56","16,85","0,99","648,89","658,50","0,64","0,64","15,07","0,99","1.542,50","1.552,05","0,60","0,61","14,14","1,01","1.658,43","1.639,15","0,93","0,91","17,81","0,98","982,19","1.000,14","0,58","0,59","13,73","1,02","322,06","317,13","0,58","0,65","11,97","1,12","1.391,44","1.246,29","0,52","0,55","15,29","1,05","174,06","166,23","0,67","0,66","15,60","0,99","375,22","379,11","0,18","0,17","7,13","0,95","384,80","403,11"
L.ENRQ.CON CALCIO,"0,33","0,33","8,27","1,00","15.519,73","15.502,86","0,25","0,25","5,47","1,02","1.778,93","1.748,74","0,32","0,34","9,69","1,08","444,38","411,68","0,49","0,47","11,57","0,94","503,75","534,86","0,53","0,54","14,70","1,01","2.733,70","2.700,08","0,38","0,40","13,62","1,03","544,79","529,68","0,32","0,32","8,62","1,01","2.785,11","2.764,40","0,46","0,43","8,64","0,94","2.783,82","2.953,28","0,44","0,46","12,62","1,04","980,62","943,02","0,26","0,26","7,84","0,99","300,96","305,45","0,24","0,25","5,33","1,03","605,07","589,77","0,24","0,23","5,08","0,98","633,54","646,88","0,13","0,11","3,12","0,89","123,75","139,32","0,42","0,44","11,76","1,03","239,98","232,36","0,20","0,24","4,27","1,23","516,92","420,71","0,18","0,17","5,11","0,93","54,79","58,64","0,36","0,34","8,70","0,93","191,43","206,15","0,14","0,13","4,75","0,94","298,17","317,85"
L.ENRQ.CON VITAMIN,"0,09","0,09","2,35","0,93","4.013,38","4.326,18","0,05","0,05","1,30","0,93","337,02","363,64","0,08","0,08","1,48","0,99","106,17","107,26","0,22","0,17","0,74","0,78","183,51","236,03","0,08","0,07","2,06","0,86","340,56","393,97","0,10","0,09","1,13","0,93","122,31","131,43","0,22","0,21","6,69","0,96","1.882,76","1.968,62","0,02","0,02","0,80","1,01","151,95","150,35","0,02","0,02","1,43","0,92","44,94","48,80","0,07","0,07","2,38","0,98","78,41","79,75","0,03","0,03","0,46","0,86","66,07","77,21","0,01","0,01","1,11","1,00","37,45","37,28","0,44","0,37","7,29","0,86","403,66","471,09","0,00","0,00","0,00",,"0,00","0,00","0,12","0,11","3,07","0,99","244,46","245,81","0,03","0,03","3,30","0,98","10,07","10,25","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,41","0,86","4,05","4,71"
L.ENRQ.OTROS ADIT.,"0,30","0,30","8,63","1,02","14.045,88","13.721,71","0,42","0,43","11,10","1,03","3.025,76","2.948,47","0,31","0,31","9,58","0,99","395,48","398,50","0,30","0,30","9,43","1,00","320,83","319,62","0,35","0,38","10,05","1,09","1.916,45","1.753,59","0,46","0,44","11,41","0,96","602,85","627,63","0,12","0,12","5,07","1,02","1.040,01","1.020,28","0,39","0,38","11,30","0,98","2.450,16","2.496,16","0,30","0,29","8,73","0,98","623,54","638,97","0,24","0,23","7,96","0,99","269,53","273,31","0,37","0,36","9,92","0,98","871,36","885,07","0,35","0,36","8,22","1,03","987,45","954,99","0,36","0,42","9,85","1,17","454,77","389,73","0,15","0,15","2,12","0,97","82,08","84,78","0,27","0,30","6,15","1,09","630,06","579,77","0,31","0,34","11,76","1,12","109,20","97,35","0,30","0,32","6,88","1,06","183,79","172,96","0,04","0,04","2,16","1,03","82,58","80,55"
BIFIDUS+FIBRA,"0,00","0,01","0,06","1,43","318,78","223,70","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,03","0,05","0,18","1,44","240,21","167,18","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,07","1,39","18,62","13,40","0,00","0,00","0,00",,"0,00","0,00","0,01","0,01","0,24","1,39","14,86","10,69","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,01","0,01","0,16","1,39","26,52","19,08","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,01","0,01","0,27","1,39","18,57","13,36","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
RESTO OTROS ADITI,"0,29","0,30","8,57","1,02","13.727,10","13.498,01","0,42","0,43","11,10","1,03","3.025,76","2.948,47","0,31","0,31","9,58","0,99","395,48","398,50","0,30","0,30","9,43","1,00","320,83","319,62","0,31","0,33","9,88","1,06","1.676,24","1.586,42","0,46","0,44","11,41","0,96","602,85","627,63","0,11","0,12","5,00","1,01","1.021,39","1.006,88","0,39","0,38","11,30","0,98","2.450,16","2.496,16","0,30","0,29","8,52","0,97","608,68","628,28","0,24","0,23","7,96","0,99","269,53","273,31","0,37","0,36","9,92","0,98","871,36","885,07","0,34","0,35","8,07","1,03","960,92","935,91","0,36","0,42","9,85","1,17","454,77","389,73","0,15","0,15","2,12","0,97","82,08","84,78","0,27","0,29","5,91","1,08","611,49","566,42","0,31","0,34","11,76","1,12","109,20","97,35","0,30","0,32","6,88","1,06","183,79","172,96","0,04","0,04","2,16","1,03","82,58","80,55"
TOTAL OTRAS LECHES,"0,04","0,35","9,54","8,00","16.471,14","2.059,61","0,04","0,29","7,81","7,63","2.071,34","271,54","0,02","0,12","5,18","5,55","160,86","28,99","0,06","0,20","12,61","3,24","215,73","66,67","0,05","0,29","10,27","5,70","1.476,03","259,10","0,09","0,62","17,95","6,78","858,34","126,54","0,05","0,46","9,78","9,72","4.034,79","415,15","0,05","0,49","10,62","10,38","3.170,66","305,38","0,04","0,17","8,84","4,58","369,31","80,71","0,04","1,01","9,75","25,01","1.169,60","46,77","0,03","0,29","6,34","9,99","690,61","69,12","0,02","0,14","7,16","6,05","381,89","63,08","0,02","0,13","7,30","5,99","145,71","24,33","0,02","0,32","5,01","16,02","174,71","10,90","0,04","0,31","10,10","7,68","660,64","85,98","0,03","0,29","6,51","10,16","91,84","9,04","0,02","0,23","5,70","10,55","133,05","12,61","0,08","0,30","16,58","3,63","666,03","183,68"
LECHE CONDENSADA,"0,02","0,07","5,64","3,04","3.292,56","1.082,33","0,02","0,06","4,08","3,53","414,69","117,57","0,01","0,03","2,47","2,66","33,85","12,72","0,05","0,12","9,92","2,64","132,83","50,26","0,03","0,09","6,46","2,78","464,89","167,50","0,07","0,20","13,60","2,80","270,65","96,80","0,02","0,07","5,70","3,00","642,32","214,39","0,02","0,06","5,54","3,13","361,46","115,30","0,03","0,08","6,13","2,89","159,63","55,18","0,01","0,03","4,64","3,71","39,16","10,56","0,01","0,04","3,72","3,52","96,15","27,29","0,01","0,04","4,08","4,02","117,50","29,25","0,01","0,03","3,86","3,24","34,49","10,65","0,00","0,02","2,69","4,61","12,49","2,71","0,02","0,06","4,64","3,70","137,15","37,06","0,01","0,04","3,52","3,08","12,82","4,16","0,00","0,01","2,15","3,31","7,80","2,36","0,06","0,16","13,12","2,76","354,68","128,59"
LECHE EN POLVO,"0,01","0,26","2,04","17,93","12.247,39","682,94","0,01","0,21","1,84","15,11","1.477,86","97,83","0,01","0,08","0,82","10,56","104,29","9,87","0,01","0,06","0,54","6,21","63,00","10,14","0,01","0,18","1,72","15,56","913,11","58,70","0,02","0,41","1,33","24,90","567,26","22,78","0,02","0,37","2,22","20,87","3.247,82","155,59","0,02","0,41","3,09","18,60","2.661,89","143,12","0,01","0,08","1,64","11,90","178,19","14,98","0,03","0,95","3,08","36,93","1.105,24","29,92","0,01","0,24","2,06","16,88","571,90","33,89","0,01","0,08","1,53","11,02","217,72","19,75","0,01","0,08","1,27","12,93","88,81","6,87","0,01","0,28","0,81","23,32","154,92","6,64","0,01","0,21","2,86","15,33","454,43","29,65","0,01","0,24","2,75","18,26","77,16","4,23","0,01","0,20","1,72","17,35","115,57","6,66","0,01","0,11","1,99","7,68","248,20","32,31"
LECHE EVAPORADA,"0,01","0,02","2,26","3,16","931,20","294,34","0,01","0,03","2,32","3,18","178,79","56,14","0,00","0,02","1,84","3,55","22,71","6,39","0,01","0,02","2,20","3,17","19,91","6,28","0,01","0,02","2,64","2,98","98,02","32,90","0,01","0,01","3,07","2,93","20,43","6,96","0,01","0,02","1,91","3,20","144,64","45,18","0,01","0,02","2,49","3,14","147,31","46,96","0,00","0,01","1,69","2,98","31,49","10,56","0,01","0,02","2,31","4,01","25,20","6,29","0,00","0,01","0,97","2,84","22,57","7,94","0,01","0,02","1,99","3,32","46,67","14,08","0,01","0,02","2,13","3,29","22,41","6,81","0,00","0,01","1,62","4,71","7,29","1,55","0,01","0,03","2,81","3,58","69,06","19,28","0,00","0,01","0,36","2,83","1,85","0,65","0,01","0,02","1,58","2,70","9,68","3,59","0,01","0,03","3,85","2,77","63,14","22,78"
PREPARADOS LACTEOS,"0,18","0,25","4,51","1,40","11.723,05","8.359,72","0,15","0,21","3,45","1,46","1.503,23","1.027,07","0,19","0,31","4,05","1,61","405,69","252,50","0,19","0,30","6,41","1,54","321,02","208,57","0,29","0,38","7,26","1,34","1.943,17","1.452,49","0,34","0,49","8,05","1,44","670,27","464,64","0,26","0,36","6,59","1,37","3.141,76","2.294,95","0,13","0,19","3,45","1,45","1.207,27","832,51","0,13","0,17","3,74","1,31","361,22","275,70","0,19","0,24","3,99","1,26","277,06","220,13","0,15","0,23","2,41","1,54","566,54","366,73","0,15","0,22","3,62","1,44","606,41","421,11","0,09","0,11","2,66","1,24","114,73","92,58","0,00","0,00","0,00",,"0,00","0,00","0,10","0,16","4,31","1,51","334,35","221,33","0,02","0,03","2,23","1,65","8,40","5,09","0,00","0,01","0,93","1,80","4,74","2,63","0,10","0,11","3,12","1,16","257,18","221,68"
DERIVADOS LACTEOS,"2,51","11,48","96,57","4,57","533.170,87","116.631,79","2,71","13,31","96,79","4,91","93.817,98","19.121,69","2,38","11,07","97,61","4,66","14.344,41","3.079,78","2,64","12,91","96,37","4,90","13.956,03","2.848,53","2,39","11,43","97,48","4,78","57.886,37","12.106,47","2,57","12,45","96,04","4,84","17.152,42","3.540,69","2,36","9,97","96,45","4,22","87.388,08","20.718,76","2,45","11,38","95,92","4,64","73.408,78","15.828,31","2,25","9,32","96,08","4,15","19.747,37","4.763,03","2,50","10,16","95,56","4,06","11.780,62","2.902,87","2,47","10,44","96,12","4,22","25.278,43","5.983,72","2,55","11,82","96,71","4,64","32.289,33","6.956,32","3,13","13,87","96,79","4,43","14.965,85","3.376,69","2,59","11,53","96,91","4,46","6.346,97","1.423,39","2,80","12,24","97,60","4,36","26.126,95","5.986,37","2,12","10,99","96,73","5,18","3.502,85","675,72","2,61","11,08","98,47","4,24","6.286,11","1.481,02","2,60","12,89","94,88","4,95","28.892,33","5.838,44"
BATIDOS DE LECHE,"0,14","0,23","12,63","1,66","10.735,65","6.476,84","0,15","0,32","13,81","2,06","2.253,79","1.091,50","0,13","0,20","15,71","1,57","260,39","166,35","0,19","0,29","9,62","1,53","314,55","205,58","0,14","0,21","13,00","1,52","1.083,40","711,63","0,19","0,31","17,21","1,58","421,07","267,30","0,22","0,33","17,50","1,52","2.901,57","1.904,26","0,12","0,19","11,15","1,59","1.248,40","784,21","0,18","0,24","19,96","1,36","510,04","375,37","0,10","0,18","12,73","1,81","208,71","115,23","0,12","0,21","12,83","1,68","504,97","300,54","0,04","0,09","4,88","2,23","257,57","115,39","0,08","0,16","4,90","2,12","177,25","83,51","0,06","0,13","7,08","2,06","71,58","34,67","0,07","0,13","9,15","1,89","272,89","144,02","0,05","0,09","6,94","1,85","28,38","15,33","0,02","0,03","2,98","1,36","16,40","12,09","0,07","0,09","7,33","1,37","204,68","149,88"
BATIDOS CON CEREAL,"0,00","0,00","0,09","1,67","69,60","41,68","0,00","0,00","0,11","1,62","9,82","6,04","0,00","0,01","0,46","1,54","8,31","5,39","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,09","2,61","11,80","4,51","0,01","0,01","1,19","1,54","12,17","7,90","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,08","1,54","27,50","17,84","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
BATIDOS DE YOGURT,"0,09","0,17","10,91","1,87","7.803,65","4.175,70","0,09","0,18","9,42","1,95","1.252,26","641,08","0,09","0,18","11,96","2,08","232,74","111,84","0,08","0,12","7,71","1,46","127,98","87,74","0,09","0,16","10,34","1,75","824,41","470,07","0,08","0,15","10,35","2,03","209,70","103,31","0,09","0,15","11,05","1,67","1.271,33","759,95","0,09","0,18","11,57","1,87","1.140,15","608,76","0,07","0,13","12,18","1,92","283,71","147,60","0,09","0,18","12,98","1,93","203,94","105,45","0,07","0,14","11,36","1,99","343,20","172,53","0,08","0,15","9,75","1,90","401,11","211,07","0,08","0,16","9,83","2,13","172,89","81,33","0,10","0,27","12,70","2,66","148,59","55,96","0,09","0,17","11,31","1,75","353,29","202,43","0,06","0,17","9,77","2,76","54,00","19,58","0,05","0,11","2,60","1,98","59,68","30,20","0,16","0,32","17,91","1,98","724,69","366,81"
BATIDO YOG.SIN LACTS,"0,00","0,01","0,31","4,87","266,66","54,80","0,00","0,01","0,45","5,91","100,18","16,95","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,23","3,62","14,59","4,03","0,00","0,01","1,59","5,31","16,18","3,05","0,00","0,01","0,24","3,78","49,71","13,15","0,00","0,01","0,37","5,42","32,69","6,03","0,00","0,00","0,44","4,58","5,96","1,30","0,00","0,01","0,60","3,01","10,66","3,55","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,46","4,72","15,56","3,29","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","1,48","5,10","10,28","2,02","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,30","7,63","10,86","1,42"
LECHES FERMENTADAS,"1,07","2,77","77,33","2,58","128.380,10","49.710,44","1,18","3,33","80,00","2,82","23.462,45","8.328,52","0,98","2,52","79,25","2,57","3.260,18","1.270,14","1,04","2,99","73,40","2,87","3.231,72","1.125,52","0,90","2,28","71,71","2,53","11.522,70","4.549,33","0,87","1,99","69,60","2,30","2.746,72","1.194,53","0,95","2,25","75,59","2,37","19.682,86","8.305,26","1,04","2,62","75,05","2,52","16.906,82","6.700,23","0,94","2,33","78,86","2,47","4.942,64","2.000,84","1,19","2,56","83,46","2,15","2.967,86","1.383,29","1,20","3,01","77,81","2,50","7.284,03","2.917,73","1,19","3,27","79,07","2,76","8.934,22","3.241,82","1,61","4,31","86,13","2,68","4.653,40","1.737,99","1,37","3,77","82,64","2,76","2.076,77","752,54","1,41","3,85","84,41","2,73","8.221,71","3.012,82","1,03","3,17","88,32","3,08","1.009,07","327,34","1,42","4,07","80,64","2,86","2.306,60","807,45","0,92","2,31","74,71","2,52","5.170,31","2.055,09"
YOGURT,"0,73","1,61","66,55","2,20","74.861,77","34.063,74","0,82","2,05","69,67","2,51","14.476,27","5.774,22","0,65","1,39","68,22","2,13","1.805,00","848,12","0,73","1,72","60,48","2,36","1.863,81","788,84","0,60","1,25","60,43","2,10","6.352,34","3.025,84","0,62","1,25","61,71","2,02","1.720,84","850,01","0,67","1,36","65,91","2,02","11.923,05","5.903,26","0,68","1,44","62,79","2,11","9.308,11","4.417,04","0,64","1,36","67,64","2,11","2.872,25","1.362,34","0,91","1,73","72,65","1,91","2.009,55","1.053,99","0,79","1,72","64,42","2,17","4.173,81","1.920,73","0,82","1,94","70,47","2,36","5.303,24","2.251,16","1,07","2,31","74,14","2,17","2.492,99","1.150,80","0,97","2,32","75,48","2,40","1.274,63","532,13","0,92","1,99","74,34","2,15","4.244,21","1.972,56","0,69","1,66","75,19","2,41","529,52","219,44","0,96","2,31","69,22","2,39","1.309,00","546,80","0,65","1,43","63,54","2,21","3.203,15","1.446,46"
Y.CON ADITIVOS,"0,19","0,53","30,59","2,78","24.835,36","8.940,89","0,19","0,57","30,42","3,02","4.019,44","1.329,19","0,16","0,48","26,17","3,03","626,80","207,10","0,24","0,76","29,53","3,16","821,11","259,68","0,13","0,40","24,23","3,00","2.006,30","667,88","0,13","0,37","28,22","2,77","511,42","184,66","0,20","0,53","32,04","2,61","4.675,77","1.791,48","0,17","0,47","28,86","2,75","3.048,15","1.108,98","0,19","0,53","31,82","2,77","1.124,37","405,93","0,24","0,56","36,89","2,34","648,74","276,75","0,21","0,60","32,18","2,80","1.457,32","520,35","0,24","0,64","35,47","2,65","1.740,26","656,27","0,32","0,93","43,78","2,90","1.003,56","346,48","0,26","0,71","31,66","2,79","392,42","140,79","0,24","0,64","33,06","2,69","1.371,35","510,20","0,13","0,36","22,63","2,87","115,95","40,42","0,18","0,48","28,67","2,72","272,55","100,08","0,18","0,45","30,45","2,53","999,88","394,66"
Y.SIN ADITIVOS,"0,54","1,08","56,60","1,99","50.026,42","25.122,85","0,63","1,48","59,82","2,35","10.456,84","4.445,02","0,49","0,91","59,29","1,84","1.178,20","641,02","0,49","0,96","47,78","1,97","1.042,70","529,17","0,47","0,86","52,73","1,84","4.346,05","2.357,96","0,48","0,88","54,59","1,82","1.209,42","665,35","0,47","0,83","54,30","1,76","7.247,29","4.111,79","0,51","0,97","53,94","1,89","6.259,95","3.308,07","0,45","0,82","56,35","1,83","1.747,88","956,41","0,67","1,17","65,33","1,75","1.360,81","777,24","0,58","1,12","52,98","1,94","2.716,50","1.400,38","0,58","1,30","62,00","2,23","3.562,98","1.594,89","0,75","1,38","58,81","1,85","1.489,44","804,32","0,71","1,60","65,33","2,25","882,21","391,34","0,69","1,35","65,22","1,96","2.872,87","1.462,36","0,56","1,30","67,43","2,31","413,57","179,02","0,79","1,83","61,94","2,32","1.036,45","446,73","0,47","0,98","50,49","2,09","2.203,27","1.051,80"
YOGURT NATURAL,"0,18","0,33","24,11","1,80","15.315,42","8.493,94","0,25","0,56","29,21","2,22","3.929,52","1.772,93","0,19","0,31","25,48","1,68","407,57","243,27","0,17","0,35","23,26","2,00","377,19","188,38","0,13","0,20","21,68","1,54","1.037,61","672,65","0,16","0,26","24,86","1,66","359,66","216,86","0,15","0,24","22,63","1,62","2.128,27","1.313,77","0,16","0,25","20,33","1,61","1.631,35","1.015,69","0,14","0,22","21,68","1,62","474,36","293,53","0,22","0,33","26,68","1,53","386,61","252,23","0,24","0,43","26,88","1,78","1.046,07","586,10","0,17","0,35","28,34","2,05","958,90","466,76","0,35","0,57","25,90","1,61","615,54","382,88","0,35","0,61","31,94","1,74","333,33","191,78","0,24","0,39","26,93","1,59","822,12","516,12","0,20","0,41","24,93","2,06","132,07","64,00","0,24","0,55","22,05","2,34","313,89","134,20","0,08","0,16","13,14","1,98","361,39","182,80"
YOGURT SABORES,"0,16","0,28","20,11","1,79","13.082,44","7.310,67","0,10","0,21","13,24","2,16","1.502,43","695,55","0,11","0,18","18,04","1,60","233,74","146,49","0,13","0,21","19,78","1,69","230,60","136,38","0,12","0,23","17,76","1,86","1.174,82","631,94","0,17","0,28","20,84","1,68","391,67","232,82","0,18","0,29","22,53","1,63","2.544,59","1.565,06","0,15","0,25","18,81","1,62","1.594,12","985,72","0,16","0,26","23,85","1,61","560,38","347,69","0,25","0,42","27,23","1,69","491,11","291,33","0,18","0,35","22,87","1,88","837,77","445,00","0,17","0,37","26,37","2,14","1.019,33","476,73","0,19","0,32","14,90","1,63","341,07","209,42","0,21","0,52","25,03","2,45","287,24","117,35","0,18","0,31","21,43","1,74","665,76","381,68","0,12","0,19","20,96","1,64","61,34","37,42","0,28","0,58","27,26","2,04","326,75","160,41","0,20","0,37","24,91","1,82","819,72","449,68"
